LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
43605-5,Albumin,MCnc,4H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.34,MIN,,ACTIVE,,1,,,,,N,240 minutes; 4 hours; 4.0Hr; 4HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Level; Levo; MA; Malb; Mass concentration; Micro albumin; Microalbumin; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 4h Ur-mCnc,Both,,,mg/dL,Microalbumin [Mass/volume] in 4 hour Urine,mg/dL,,,,0,0,,,,,,2.17,,Albumin DL <= 20 mg/L (4 hour U) [Mass/Vol]
43606-3,Albumin,MRat,4H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.30,MIN,,ACTIVE,,1,,,,,N,240 minutes; 4 hours; 4.0Hr; 4HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 4h Ur-mRate,Both,,,ug/min,Microalbumin [Mass/time] in 4 hour Urine,ug/min,,,,0,0,,,,,,2.17,,Albumin DL <= 20 mg/L (4 hour U) [Mass/Time]
43607-1,Albumin,MRat,12H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.30,MIN,,ACTIVE,,1,,,,,N,12 hours; 12HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 12h Ur-mRate,Both,,,ug/min,Microalbumin [Mass/time] in 12 hour Urine,ug/min,,,,0,0,,,,,,2.17,,Albumin DL <= 20 mg/L (12H U) [Mass/Time]
44292-1,Albumin/Creatinine,MRto,12H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.42,MIN,,ACTIVE,,1,,,,,N,12 hours; 12HR; Alb; Chemistry; CR; Crea; Creat; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass concentration ratio; Mass ratio; MCRto; Micro albumin; Microalbumin; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UCr; UR; Urn,Microalbumin/Creat 12h Ur,Both,,,mg/g creatinine,Microalbumin/Creatinine [Mass Ratio] in 12 hour Urine,mg/g{creat},,,,0,0,,,,,,2.17,,Albumin/Creatinine DL <= 20 mg/L (12H U) [Mass ratio]
47558-2,Albumin/Protein.total,MFr,24H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Alb; Albumin fraction; Albumin%; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass fraction; Micro albumin; Microalbumin; Nephrology; Percent; PR; Prot; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; Tot; Totl; TP; UA; UR; Urn,Microalbumin 24h MFr Ur,Both,,,%,Microalbumin/Protein.total in 24 hour Urine,%,,,,19014,0,,,,,,2.21,,Albumin DL <= 20 mg/L (24H U) [Mass fraction]
49023-5,Albumin,MRat,XXX,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,?Tm; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin ?Tm Ur-mRate,Both,,,,Microalbumin [Mass/time] in Urine collected for unspecified duration,,,,,6486,0,,,,,,2.21,,Albumin Unsp time DL <= 20 mg/L (U) [Mass/Time]
53530-2,Albumin,MCnc,24H,Urine,Qn,Detection limit <= 1.0 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Alb; Chemistry; DL&lt;=1 mg/L; Kidney; Left; Level; Levo; MA; Malb; Mass concentration; Micro albumin; Microalbumin; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 24h Ur DL<=1mg/L-mCnc,Both,,,mg/dL,Microalbumin [Mass/volume] in 24 hour Urine by Detection limit <= 1.0 mg/L,mg/dL,,,,7965,0,,,,,,2.26,,Albumin DL <= 1.0 mg/L (24H U) [Mass/Vol]
53531-0,Albumin,MCnc,Pt,Urine,Qn,Detection limit <= 1.0 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,Alb; Chemistry; DL&lt;=1 mg/L; Kidney; Left; Level; Levo; MA; Malb; Mass concentration; Micro albumin; Microalbumin; Nephrology; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; Urn,Microalbumin Ur DL<=1mg/L-mCnc,Both,,,mg/dL,Microalbumin [Mass/volume] in Urine by Detection limit <= 1.0 mg/L,mg/dL,,,,2043,0,,,,,,2.26,,Albumin DL <= 1.0 mg/L (U) [Mass/Vol]
53532-8,Albumin,MRat,24H,Urine,Qn,Detection limit <= 1.0 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Alb; Chemistry; DL&lt;=1 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 24h Ur DL<=1mg/L-mRate,Both,,,ug/min,Microalbumin [Mass/time] in 24 hour Urine by Detection limit <= 1.0 mg/L,ug/min,,,,17366,0,,,,,,2.26,,Albumin DL <= 1.0 mg/L (24H U) [Mass/Time]
56553-1,Albumin,MRat,8H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.30,MIN,,ACTIVE,,1,,,,,N,1/3 day; 8 hours; 8HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 8h Ur-mRate,Both,,,ug/min,Microalbumin [Mass/time] in 8 hour Urine,ug/min,,,,0,0,,,,,,2.29,,Albumin DL <= 20 mg/L (8H U) [Mass/Time]
57369-1,Albumin,MCnc,12H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,12 hours; 12HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Level; Levo; MA; Malb; Mass concentration; Micro albumin; Microalbumin; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 12h Ur-mCnc,Both,,,mg/dL,Microalbumin [Mass/volume] in 12 hour Urine,mg/dL,,,,17164,0,,,,,,2.29,,Albumin DL <= 20 mg/L (12H U) [Mass/Vol]
58447-4,Microalbumin/Creatinine ratio panel,-,24H,Urine,Qn,,PANEL.CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Chemistry; CR; Crea; Creat; Creat ratio pnl; Kidney; Microalbumin/creat Pnl; Nephrology; Pan; PANEL.CHEMISTRY; Panl; Pnl; QNT; Quan; Quant; Quantitative; Renal; UA; UCr; UniversalLabOrders; UR; Urn,Microalbumin/creat Pnl 24H Ur,Order,,,,Microalbumin/Creatinine panel in 24H Urine,,,,,4351,0,,,Panel,,81323-8,2.30,,Microalbumin/Creatinine ratio panel (24H U)
58448-2,Albumin ug/min,MRat,24H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.73,MIN,The use of ug/min in the component name is an exception to the usual LOINC rule of ignoring powers of ten differences in reporting units.  This is necessary because many laboratories report the per minute excretion rate as well as the per 24 hour exretion rate on the same 24 H sample and do not want ambiguity at the receiving system.,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; mcg; Micro albumin; Microalbumin; Minimal; minimum; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UniversalLabOrders; UR; Urn,Microalbumin ug/min 24H Ur-mRate,Both,,,ug/min,Microalbumin ug/min [Mass/time] in 24 hour Urine,ug/min,,,,6294,0,,,,,,2.30,,Albumin ug/minimum DL <= 20 mg/L (24H U) [Mass/Time]
59159-4,Albumin/Creatinine,Ratio,24H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,1 day; 24 hours; 24HR; Alb; Chemistry; CR; Crea; Creat; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Micro albumin; Microalbumin; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Ratios; Renal; Rto; UA; UCr; UR; Urn,Microalbumin/Creat 24h Ur-Rto,Both,,,mg/mmol creatinine,Microalbumin/Creatinine [Ratio] in 24 hour Urine,mg/mmol{creat},,,,5408,0,,,,,,2.32,,Albumin/Creatinine DL <= 20 mg/L (24H U) [Ratio]
63474-1,Albumin,MRat,18H,Urine,Qn,Detection limit <= 20 mg/L,CHEM,2.73,MIN,,ACTIVE,,1,,,,,N,18 hours; 18HR; Alb; Chemistry; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; Urn,Microalbumin 18h Ur-mRate,Observation,,,mg/18 H,Microalbumin [Mass/time] in 18 hour Urine,mg/(18.h),,,,19197,0,,,,,,2.36,,Albumin DL <= 20 mg/L (18H U) [Mass/Time]
77158-4,Albumin,SCnc,Pt,Urine,Qn,Detection limit <= 3.0 mg/L,CHEM,2.72,MIN,"This term was created for, but not limited in use to, the cobas Tina-quant Albumin test kit.  (Conversion factors: mg/L x 0.0152 = μmol/L, g/L x 15.2 = μmol/L)",ACTIVE,,1,,,,,,Alb; Chemistry; DL &lt;= 3 mg/L; Kidney; Left; Level; Levo; MA; Malb; Micro albumin; Microalbumin; Nephrology; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Renal; Substance Concentration; UA; UR; Urn,Microalbumin Ur DL<=3.0 mg/L-sCnc,Both,,,umol/L,Microalbumin [Moles/volume] in Urine by Detection limit <= 3.0 mg/L,umol/L,,,Release 2.72: LONG_COMMON_NAME: Updated to align with the LOINC naming convention for studies that detect small amounts of albumin.;,0,0,,,,,,2.52,,Albumin DL <= 3.0 mg/L (U) [Moles/Vol]
77253-3,Albumin/Creatinine,Ratio,Pt,Urine,Qn,Detection limit <= 1.0 mg/L,CHEM,2.54,MIN,"Measures the albumin excretion in urine to aid in the early detection of kidney disease (and increased risk of cardiovascular events) for patients with diabetes. Normal 24 hour urine albumin excretion is less than 30 mg/day in adults.  24-hour urine excretion results between 30-300 mg/day are defined as microalbuminuria (MAU) which may occur with kidney damage. While a 24-hour urine is preferred, a random urine sample can be tested as well.",ACTIVE,,1,,,,,,Alb; Chemistry; CR; Crea; Creat; DL&lt;=1 mg/L; Kidney; Left; Levo; MA; Malb; Micro albumin; Microalbumin; Nephrology; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Ratios; Renal; Rto; UA; UCr; UR; Urn,Microalbumin/Creat Ur DL<=1mg/L-Rto,Both,,,mg/mmol creatinine,Microalbumin/Creatinine [Ratio] in Urine by Detection limit <= 1.0 mg/L,mg/mmol{creat},,,,0,0,,,,,,2.52,,Albumin/Creatinine DL <= 1.0 mg/L (U) [Ratio]
77254-1,Albumin/Creatinine,Ratio,24H,Urine,Qn,Detection limit <= 1.0 mg/L,CHEM,2.54,MIN,Measures the albumin excretion in urine to aid in the early detection of kidney disease (and increased risk of cardiovascular events) for patients with diabetes. Normal 24 hour urine albumin excretion is less than 30 mg/day in adults.  24-hour urine excretion results between 30-300 mg/day are defined as microalbuminuria (MAU) which may occur with kidney damage.,ACTIVE,,1,,,,,,1 day; 24 hours; 24HR; Alb; Chemistry; CR; Crea; Creat; DL&lt;=1 mg/L; Kidney; Left; Levo; MA; Malb; Micro albumin; Microalbumin; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Ratios; Renal; Rto; UA; UCr; UR; Urn,Microalbumin/Creat 24h Ur DL<=1mg/L-Rto,Both,,,mg/mmol creatinine,Microalbumin/Creatinine [Ratio] in 24 hour Urine by Detection limit <= 1.0 mg/L,mg/mmol{creat},,,,0,0,,,,,,2.52,,Albumin/Creatinine DL <= 1.0 mg/L (24H U) [Ratio]
89998-9,Albumin/Creatinine,Ratio,Pt,Urine,Qn,Detection limit <= 3.0 mg/L,CHEM,2.82,MIN,,ACTIVE,,1,,,,,,Alb; Chemistry; CR; Crea; Creat; DL &lt;= 3 mg/L; Left; Levo; MA; Malb; Micro albumin; Microalbumin; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Ratios; Rto; UA; UCr; UR; Urn,Microalbumin/Creat Ur DL<=3.0 mg/L-Rto,Both,,,g/mol creatinine,Microalbumin/Creatinine [Ratio] in Urine by Detection limit <= 3.0 mg/L,mg/mol{creat},,,Release 2.72: LONG_COMMON_NAME: Updated to align with the LOINC naming convention for studies that detect small amounts of albumin.;,0,0,,,,,,2.65,,Albumin/Creatinine DL <= 3.0 mg/L (U) [Ratio]
89999-7,Albumin,MCnc,Pt,Urine,Qn,Detection limit <= 3.0 mg/L,UA,2.72,MIN,,ACTIVE,,1,,,,,,Alb; DL &lt;= 3 mg/L; Kidney; Left; Level; Levo; MA; Malb; Mass concentration; Micro albumin; Microalbumin; Nephrology; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urn,Microalbumin Ur DL<=3.0 mg/L-mCnc,Both,,,g/L,Microalbumin [Mass/volume] in Urine by Detection limit <= 3.0 mg/L,g/L,,,Release 2.72: LONG_COMMON_NAME: Updated to align with the LOINC naming convention for studies that detect small amounts of albumin.;,0,0,,,,,,2.65,,Albumin DL <= 3.0 mg/L (U) [Mass/Vol]
90000-1,Albumin,MRat,24H,Urine,Qn,Detection limit <= 3.0 mg/L,UA,2.72,MIN,,ACTIVE,,1,,,,,,1 day; 24 hours; 24HR; Alb; DL &lt;= 3 mg/L; Kidney; Left; Levo; MA; Malb; Mass rate; Micro albumin; Microalbumin; mRate; Nephrology; Protein.albumin; QNT; Quan; Quant; Quantitative; Renal; UA; UR; URINALYSIS; Urn,Microalbumin 24h Ur DL<=3.0 mg/L-mRate,Both,,,g/d,Microalbumin [Mass/time] in 24 hour Urine by Detection limit <= 3.0 mg/L,g/d,,,Release 2.72: LONG_COMMON_NAME: Updated to align with the LOINC naming convention for studies that detect small amounts of albumin.;,0,0,,,,,,2.65,,Albumin DL <= 3.0 mg/L (24H U) [Mass/Time]
95232-5,Albumin,PrThr,Pt,Urine,Ord,Detection limit <= 20 mg/L test strip,CHEM,2.77,MAJ,"Test strip tests for microalbumin are generally expressed in low range increments such as 10 mg/L, 30 mg/L, 80 mg/L and 150 mg/L (Some kits will have a higher concentration point such as 500 mg/L).  These terms will often be expressed semi-quantitatively in these range bins.  However, some laboratories wish to report these categories ordinally as 1+, 2+, 3+, etc.",ACTIVE,,1,,,,,,Alb; Chemistry; Dip stick; Dipstick; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Micro albumin; Microalbumin; Nephrology; Ordinal; Point in time; PR; Protein.albumin; QL; Qual; Qualitative; Random; Renal; Screen; UA; UR; Urn,Microalbumin Ur Ql Test Str,Both,,,,Microalbumin [Presence] in Urine by Test strip,,,,Release 2.77: SCALE_TYP: Updated the Scale back to Ord as these were inadvertently set to SemiQn during the 2.75 release when we added SemiQn.;,0,0,,,,,,2.68,,Albumin Test strip detection limit <= 20 mg/L Ql (U)
95233-3,Albumin/Creatinine,PrThr,Pt,Urine,Ord,Detection limit <= 20 mg/L test strip,CHEM,2.77,MAJ,,ACTIVE,,1,,,,,,Alb; Chemistry; CR; Crea; Creat; Dip stick; Dipstick; DL=20 mg/L; Kidney; Left; Levo; MA; Malb; Micro albumin; Microalbumin; Nephrology; Ordinal; Point in time; PR; Protein.albumin; QL; Qual; Qualitative; Random; Renal; Screen; UA; UCr; UR; Urn,Microalbumin/Creat Ur Ql Test Str,Both,,,,Microalbumin/Creatinine Qualitative in Urine by Test strip,,,,Release 2.77: SCALE_TYP: Updated the Scale back to Ord as these were inadvertently set to SemiQn during the 2.75 release when we added SemiQn.;,0,0,,,,,,2.68,,Albumin/Creatinine Test strip detection limit <= 20 mg/L Ql (U)
