LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
73073-9,Acetaminophen induced neutrophil Ab.IgG,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.56,MIN,,ACTIVE,,1,,,,,,(neut) Ab; (neut) IgG; ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Dynamic; FC; Granulocytic Ab; Hydroxyacetanilide; Immune globulin G; Immunoglobulin G; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Neut; Neutr; Neutrophils; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; PMN; PNM; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tylenol; u209,APAP (neut) IgG SerPl Ql FC,Both,,,,Acetaminophen induced neutrophil IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,Acetaminophen induced neutrophil IgG FC Ql
73074-7,Acetaminophen induced neutrophil Ab.IgM,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.56,MIN,,ACTIVE,,1,,,,,,(neut) Ab; (neut) IgM; ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Dynamic; FC; Granulocytic Ab; Hydroxyacetanilide; Immune globulin M; Immunoglobulin M; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Neut; Neutr; Neutrophils; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; PMN; PNM; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tylenol; u209,APAP (neut) IgM SerPl Ql FC,Both,,,,Acetaminophen induced neutrophil IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,Acetaminophen induced neutrophil IgM FC Ql
73188-5,Propoxyphene+Acetaminophen induced platelet Ab.IgM,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Algaphan; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Circulating platelet ab; Cosalgesic; Cotonal-65; Darvon; Depronal; Dextrogesic; Dextropropoxyphene; Distalgesic; Dolasan; Doloxene; D-propoxyphene; Dynamic; FC; Hydroxyacetanilide; Immune globulin M; Immunoglobulin M; ind plt Ab; ind plt IgM; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Napsalgesic; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; Propoxyph+APAP; Ql; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thrombocyte; Thrombocytes; Tylenol; u209,Propoxyph+APAP ind plt IgM SerPl Ql FC,Both,,,,Propoxyphene+Acetaminophen induced platelet IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,Propoxyphene+Acetaminophen induced platelet IgM FC Ql
73189-3,Propoxyphene+Acetaminophen induced platelet Ab.IgG,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Algaphan; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Circulating platelet ab; Cosalgesic; Cotonal-65; Darvon; Depronal; Dextrogesic; Dextropropoxyphene; Distalgesic; Dolasan; Doloxene; D-propoxyphene; Dynamic; FC; Hydroxyacetanilide; Immune globulin G; Immunoglobulin G; ind plt Ab; ind plt IgG; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Napsalgesic; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; Propoxyph+APAP; Ql; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thrombocyte; Thrombocytes; Tylenol; u209,Propoxyph+APAP ind plt IgG SerPl Ql FC,Both,,,,Propoxyphene+Acetaminophen induced platelet IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,Propoxyphene+Acetaminophen induced platelet IgG FC Ql
73346-9,HYDROcodone+Acetaminophen induced platelet Ab.IgM,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Anexsia; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Circulating platelet ab; Dihydrocodeinone; Dynamic; FC; HYDROcodone+APAP; Hydrocodone+paracetamol; Hydroxyacetanilide; Immune globulin M; Immunoglobulin M; ind plt Ab; ind plt IgM; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thrombocyte; Thrombocytes; Tussionex; Tylenol; u209; Vicodin,HYDROcodone+APAP ind plt IgM SerPl Ql FC,Both,,,,HYDROcodone+Acetaminophen induced platelet IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,HYDROcodone+Acetaminophen induced platelet IgM FC Ql
73347-7,HYDROcodone+Acetaminophen induced platelet Ab.IgG,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Anexsia; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Circulating platelet ab; Dihydrocodeinone; Dynamic; FC; HYDROcodone+APAP; Hydrocodone+paracetamol; Hydroxyacetanilide; Immune globulin G; Immunoglobulin G; ind plt Ab; ind plt IgG; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thrombocyte; Thrombocytes; Tylenol; u209; Vicodin,HYDROcodone+APAP ind plt IgG SerPl Ql FC,Both,,,,HYDROcodone+Acetaminophen induced platelet IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,HYDROcodone+Acetaminophen induced platelet IgG FC Ql
73546-4,Acetaminophen induced platelet Ab.IgG,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Circulating platelet ab; Dynamic; FC; Hydroxyacetanilide; Immune globulin G; Immunoglobulin G; ind plt Ab; ind plt IgG; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thrombocyte; Thrombocytes; Tylenol; u209,APAP ind plt IgG SerPl Ql FC,Both,,,,Acetaminophen induced platelet IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,Acetaminophen induced platelet IgG FC Ql
73547-2,Acetaminophen induced platelet Ab.IgM,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; ACET; Acetamidophenol; Acetaminoph; Acetominophen; Antby; Anti; Antibodies; Antibody; APAP; Autoantibodies; Autoantibody; c209; C55; Circulating platelet ab; Dynamic; FC; Hydroxyacetanilide; Immune globulin M; Immunoglobulin M; ind plt Ab; ind plt IgM; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Ordinal; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thrombocyte; Thrombocytes; Tylenol; u209,APAP ind plt IgM SerPl Ql FC,Both,,,,Acetaminophen induced platelet IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,Acetaminophen induced platelet IgM FC Ql
74966-3,Acetaminophen^trough,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.54,DEL,,DEPRECATED,,1,,,,,,ACET; Acetamidophenol; Acetaminoph; Acetominophen; APAP; c209; C55; DRUG/TOXICOLOGY; Drugs; Hydroxyacetanilide; Level; Mass concentration; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tylenol; u209,Deprecated APAP Trough SerPl-mCnc,Both,,,mg/L,Deprecated Acetaminophen [Mass/volume] in Serum or Plasma --trough,mg/L,Erroneous,"A drug level for this drug is typically not done as a trough level, i.e., the specimen does not have to be drawn just before the next dose.",,0,0,,,,,,2.48,,Acetaminophen trough [Mass/Vol]
80964-0,Acetaminophen.free,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.56,ADD,,ACTIVE,,1,,,,,,ACET; Acetamidophenol; Acetaminoph; Acetominophen; APAP; APAP free; c209; C55; DRUG/TOXICOLOGY; Drugs; FR; Hepatology; Hydroxyacetanilide; Level; Liver; Mass Concentration; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; Non-protein bound; p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tylenol; u209,APAP free SerPl-mCnc,Both,,,mg/L,Acetaminophen free [Mass/volume] in Serum or Plasma,mg/L,,,,0,0,,,,,,2.56,,Acetaminophen free [Mass/Vol]
93972-8,Acetaminophen-cysteine adduct,SCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.72,MIN,,ACTIVE,,1,,,,,,3-(cystein-S-yl)-acetaminophen; ACET; Acetamidophenol; Acetaminoph; Acetaminophen-cysteine conjugate; Acetominophen; APAP; APAP-CYS; APAP-Cysteine; c209; C55; Cys; DRUG/TOXICOLOGY; Drugs; Hepatotoxicity; Hydroxyacetanilide; Level; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; N-acetyl-p-benzoquinone imine (NAPQI); p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Tylenol; u209,APAP-Cysteine SerPl-sCnc,Both,,,nmol/mL,Acetaminophen-cysteine adduct [Moles/volume] in Serum or Plasma,nmol/mL,,,,0,0,,,,,,2.67,,Acetaminophen-cysteine adduct [Moles/Vol]
99409-5,Acetaminophen-cysteine adduct,SCnc,Pt,Ser/Plas,Qn,LC/MS/MS,DRUG/TOX,2.72,ADD,,ACTIVE,,1,,,,,N,3-(cystein-S-yl)-acetaminophen; ACET; Acetamidophenol; Acetaminoph; Acetaminophen-cysteine conjugate; Acetominophen; APAP; APAP-CYS; APAP-Cysteine; c209; C55; Cys; DRUG/TOXICOLOGY; Drugs; Hepatotoxicity; Hydroxyacetanilide; Level; N-(4-Hydroxyphenyl)acetanilide; N-Acetyl-p-aminophenol; N-acetyl-p-benzoquinone imine (NAPQI); p-Acetamidophenol; Paracetamol; p-Hydroxyacetanilide; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Tylenol; u209,APAP-Cysteine SerPl LC/MS/MS-sCnc,Both,,,nmol/mL,Acetaminophen-cysteine adduct [Moles/volume] in Serum or Plasma by LC/MS/MS,nmol/mL,,,,0,0,,,,,,2.72,,Acetaminophen-cysteine adduct LC/MS/MS [Moles/Vol]
