LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
3433-0,carBAMazepine.free,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.73,MIN,,ACTIVE,,1,,,,,Y,Carbamazapine; carBAMazepine free; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; FR; Level; Mass concentration; Neuro; Neurology; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine free SerPl-mCnc,Both,,,ug/mL,carBAMazepine free [Mass/volume] in Serum or Plasma,ug/mL,,,,4016,0,,,,,,1.0,,carBAMazepine free [Mass/Vol]
35237-7,carBAMazepine,MSCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.42,MIN,,DISCOURAGED,,1,,,,,N,Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine SerPl-msCnc,Both,,,,carBAMazepine [Mass or Moles/volume] in Serum or Plasma,,,These were created for the sole purpose of facilitating use of LOINC for submissions for medication approval to the FDA and should not be used in routine laboratory reporting.,,0,0,,,,,,2.11,,carBAMazepine [Mass or moles/Vol]
35599-0,carBAMazepine,MCnc,Pt,Ser/Plas,Qn,Screen,DRUG/TOX,2.73,MIN,,ACTIVE,,1,,,,,N,Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Scn; Scr; Scrn; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine SerPl Scn-mCnc,Both,,,ug/mL,carBAMazepine [Mass/volume] in Serum or Plasma by Screen method,ug/mL,,,,7924,0,,,,,,2.13,,carBAMazepine Screen [Mass/Vol]
47097-1,"carBAMazepine 10,11-Epoxide.free",SCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.70,MIN,,ACTIVE,,1,,,,,N,Carbamazapine; Carbamazepine EP; Carbamazepine EP Free; Carbamazepine metabolite; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; FR; Level; Neuro; Neurology; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Tegretol; Teril,Carbamazepine EP Free SerPl-sCnc,Both,,,umol/L,"Carbamazepine 10,11-epoxide free [Moles/volume] in Serum or Plasma",umol/L,,,,0,0,,,,,,2.19,,"Carbamazepine 10,11-epoxide free [Moles/Vol]"
73049-9,carBAMazepine induced neutrophil Ab.IgM,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.56,MIN,,ACTIVE,,1,,,,,,(neut) Ab; (neut) IgM; ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Carbamazapine; Carbamezapine; Carbazepine; CRBM; Dynamic; Epitol; FC; Granulocytic Ab; Immune globulin M; Immunoglobulin M; Neut; Neutr; Neutrophils; Ordinal; Pl; Plasma; Plsm; PMN; PNM; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine (neut) IgM SerPl Ql FC,Both,,,,carBAMazepine induced neutrophil IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,carBAMazepine induced neutrophil IgM FC Ql
73050-7,carBAMazepine induced neutrophil Ab.IgG,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.56,MIN,,ACTIVE,,1,,,,,,(neut) Ab; (neut) IgG; ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Carbamazapine; Carbamezapine; Carbazepine; CRBM; Dynamic; Epitol; FC; Granulocytic Ab; Immune globulin G; Immunoglobulin G; Neut; Neutr; Neutrophils; Ordinal; Pl; Plasma; Plsm; PMN; PNM; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine (neut) IgG SerPl Ql FC,Both,,,,carBAMazepine induced neutrophil IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,carBAMazepine induced neutrophil IgG FC Ql
73486-3,carBAMazepine induced platelet Ab.IgG,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Carbamazapine; Carbamezapine; Carbazepine; Circulating platelet ab; CRBM; Dynamic; Epitol; FC; Immune globulin G; Immunoglobulin G; ind plt Ab; ind plt IgG; Ordinal; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril; Thrombocyte; Thrombocytes,carBAMazepine ind plt IgG SerPl Ql FC,Both,,,,carBAMazepine induced platelet IgG Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,carBAMazepine induced platelet IgG FC Ql
73487-1,carBAMazepine induced platelet Ab.IgM,PrThr,Pt,Ser/Plas,Ord,Flow cytometry,SERO,2.66,MIN,,ACTIVE,,1,,,,,,ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; Carbamazapine; Carbamezapine; Carbazepine; Circulating platelet ab; CRBM; Dynamic; Epitol; FC; Immune globulin M; Immunoglobulin M; ind plt Ab; ind plt IgM; Ordinal; Pl; Plasma; Platelet ab.free; Platelet auto-antibodies; Platelets; Platelt; Plsm; Plt; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Serology; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril; Thrombocyte; Thrombocytes,carBAMazepine ind plt IgM SerPl Ql FC,Both,,,,carBAMazepine induced platelet IgM Ab [Presence] in Serum or Plasma by Flow cytometry (FC),,,,"The PrThr property is used for LOINC terms whose results are reported using an ordered categorical scale, regardless of whether or not an internal threshold was used to make that determination. This change was approved by the Laboratory LOINC Committee in June 2016.",0,0,,,,,,2.44,,carBAMazepine induced platelet IgM FC Ql
74973-9,carBAMazepine^trough,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.48,MIN,,ACTIVE,,1,,,,,,Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine Trough SerPl-mCnc,Both,,,mg/L,carBAMazepine [Mass/volume] in Serum or Plasma --trough,mg/L,,,,0,0,,,,,,2.48,,carBAMazepine trough [Mass/Vol]
74974-7,carBAMazepine.free^trough,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.48,MIN,,ACTIVE,,1,,,,,,Carbamazapine; carBAMazepine free; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; FR; Level; Mass concentration; Neuro; Neurology; Non-protein bound; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine free Trough SerPl-mCnc,Both,,,mg/L,carBAMazepine free [Mass/volume] in Serum or Plasma --trough,mg/L,,,,0,0,,,,,,2.48,,carBAMazepine free trough [Mass/Vol]
78443-9,"Carbamazepine 10,11-Epoxide^trough",MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.54,DEL,,DEPRECATED,,1,,,,,,Carbamazapine; Carbamazepine EP; Carbamazepine metabolite; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,Deprecated carBAMazepine EP Trough SerPl,Both,,,ug/dL,"Deprecated carBAMazepine 10,11-Epoxide [Mass/volume] in Serum or Plasma --trough",ug/dL,,Trough levels are based on parent drug and not the metabolite.,,0,0,,,,,,2.54,,"Carbamazepine 10,11-Epoxide trough [Mass/Vol]"
9415-1,"carBAMazepine 10,11-Epoxide",MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.73,MIN,,ACTIVE,,1,,,,,Y,Carbamazapine; Carbamazepine EP; Carbamazepine metabolite; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,Carbamazepine EP SerPl-mCnc,Both,,,ug/mL,"Carbamazepine 10,11-Epoxide [Mass/volume] in Serum or Plasma",ug/mL,,,,7247,0,,,,,,1.0i,,"Carbamazepine 10,11-Epoxide [Mass/Vol]"
96277-9,carBAMazepine Ab.IgE,ACnc,Pt,Ser,Qn,,ALLERGY,2.69,ADD,,ACTIVE,,1,,,,,,ABS; Aby; Allergen; Allergens; Allergy; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Carbamazapine; carBAMazepine IgE; Carbamezapine; Carbazepine; CRBM; Epitol; Immune globulin E; Immunoglobulin E; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Tegretol; Teril,carBAMazepine IgE Qn,Both,,,kIU/L,carBAMazepine IgE Ab [Units/volume] in Serum,k[IU]/L,,,,0,0,,,,,,2.69,,carBAMazepine IgE Qn (S)
9697-4,"carBAMazepine 10,11-Epoxide",MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.70,MIN,,DEPRECATED,,1,,,,,,Carbamazapine; Carbamazepine EP; Carbamazepine metabolite; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,Deprecated carBAMazepine EP SerPl-mCnc,,,,ug/mL,"Deprecated carBAMazepine 10,11-Epoxide [Mass/volume] in Serum or Plasma",ug/mL,Duplicate,,,0,0,,,,,,1.0i,,"Carbamazepine 10,11-Epoxide [Mass/Vol]"
97190-3,carBAMazepine^peak,MCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.70,ADD,,ACTIVE,,1,,,,,N,Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Mass concentration; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; Post; Postdose; Post-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tegretol; Teril,carBAMazepine Peak SerPl-mCnc,Both,,,ug/mL,carBAMazepine [Mass/volume] in Serum or Plasma --peak,ug/mL,,,,0,0,,,,,,2.70,,carBAMazepine peak [Mass/Vol]
97191-1,carBAMazepine^peak,SCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.70,ADD,,ACTIVE,,1,,,,,N,Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; Post; Postdose; Post-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Tegretol; Teril,carBAMazepine Peak SerPl-sCnc,Both,,,umol/L,carBAMazepine [Moles/volume] in Serum or Plasma --peak,umol/L,,,,0,0,,,,,,2.70,,carBAMazepine peak [Moles/Vol]
97192-9,carBAMazepine^trough,SCnc,Pt,Ser/Plas,Qn,,DRUG/TOX,2.70,ADD,,ACTIVE,,1,,,,,N,Carbamazapine; Carbamezapine; Carbazepine; CRBM; DRUG/TOXICOLOGY; Drugs; Epitol; Level; Neuro; Neurology; Pl; Plasma; Plsm; Point in time; Pre; Predose; Pre-dose; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Tegretol; Teril,carBAMazepine Trough SerPl-sCnc,Both,,,umol/L,carBAMazepine [Moles/volume] in Serum or Plasma --trough,umol/L,,,,0,0,,,,,,2.70,,carBAMazepine trough [Moles/Vol]
