LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
70032-8,Platelets.reticulated/platelets.total,NFr,Pt,Bld,Qn,Automated count,HEM/BC,2.70,MIN,,DEPRECATED,,1,Immature platelet fraction (IPF) = immature platelet count/total platelet count,,,,N,Auto; Automated detection; Blood; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Immature platelets; Number fraction; Percent; Platelet; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; RP; Thrb; Thrombocyte; Thrombocytes; Tot; Totl; WB; Whole blood; Young platelets,Deprecated Platelets.reticulated NFr Bld,Observation,,,%,Deprecated Platelets reticulated in Blood by Automated count,%,Erroneous,Term erroneous.  Mapped to 71693-6.,,0,0,,,,,,2.40,,Platelets reticulated Auto (Bld)
71692-8,Platelets.reticulated,NCnc,Pt,Bld,Qn,Automated count,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,,#; ABS; absolute; absolutes; Auto; Automated detection; Blood; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Immature platelets; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; RP; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood; Young platelets,Platelets.reticulated # Bld Auto,Both,,,10*3/uL,Platelets reticulated [#/volume] in Blood by Automated count,10*3/uL,,,,3419,0,,,,,,2.40,,Platelets reticulated Auto (Bld) [#/Vol]
71693-6,Platelets.reticulated/Platelets,NFr,Pt,Bld,Qn,Automated count,HEM/BC,2.79,NAM,,ACTIVE,,1,,,,,,Auto; Automated detection; Blood; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Immature platelets; Number fraction; Percent; Platelet; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; RP; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood; Young platelets,Platelets.reticulated NFr Bld Auto,Both,,,%,Platelets reticulated/Platelets in Blood by Automated count,%,,,"Release 2.79: COMPONENT: Triggered by Coll w SCT: This is a specific fraction case where the denominator is percentage or /100. Because the logic is that the percentage piece is captured by Property: NFr (Numeric Fraction), and by Unit: %, therefore, it is redundant to include ""100"" in the component; Release 2.73: ORDER_OBS: Classified as both an order and an observation;",614,0,,,,,,2.40,,Platelets reticulated/Platelets Auto (Bld)
74464-9,Platelets,NCnc,Pt,BldC,Qn,Manual count,HEM/BC,2.46,MIN,"Studies suggest that capillary cell counts can have values different from venous blood. One study reported significantly higher venous platelet counts in neonates compared to the corresponding capillary values. The study also found the capillary blood samples had higher Hb, Hct, red blood cell (RBC), white blood cell (WBC), and lymphocyte counts. [PMID:12542436]",ACTIVE,,1,,,,,,#; ABS; absolute; absolutes; Blood - capillary; Cap bld; Cap blood; Capillary bld; Capillary blood; Cnt; Count; Count/volume; CT; Finger stick; HEMATOLOGY/CELL COUNTS; Manl; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes,Platelet # BldC Manual,Both,,,10*9/L,Platelets [#/volume] in Capillary blood by Manual count,10*9/L,,,,0,0,,,,,,2.46,,Platelets Manual cnt (BldC) [#/Vol]
74775-8,Platelets,NCnc,Pt,PRP,Qn,Automated count,HEM/BC,2.48,MIN,,ACTIVE,,1,,,,,,#; ABS; absolute; absolutes; Auto; Automated detection; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelet rich plasma; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes,Platelet # PRP Auto,Both,,,10*3/uL,Platelets [#/volume] in Platelet rich plasma by Automated count,10*3/uL,,,,0,0,,,,,,2.48,,Platelets Auto (PRP) [#/Vol]
777-3,Platelets,NCnc,Pt,Bld,Qn,Automated count,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,#; ABS; absolute; absolutes; Auto; Automated detection; Blood; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; UniversalLabOrders; WB; Whole blood,Platelet # Bld Auto,Both,,,10*9/L,Platelets [#/volume] in Blood by Automated count,10*3/uL,,,,20,0,,,,,,1.0,,Platelets Auto (Bld) [#/Vol]
778-1,Platelets,NCnc,Pt,Bld,Qn,Manual count,HEM/BC,2.73,MIN,,ACTIVE,,1,,,,,Y,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Manl; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood,Platelet # Bld Manual,Both,,,10*9/L,Platelets [#/volume] in Blood by Manual count,10*3/uL,,,,7062,0,,,,,,1.0,,Platelets Manual cnt (Bld) [#/Vol]
96354-6,Platelets.large,NCnc,Pt,Bld,Qn,Automated count,HEM/BC,2.69,ADD,,ACTIVE,,1,,,,,,#; ABS; absolute; absolutes; Auto; Automated detection; Blood; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; Hematology; HEMATOLOGY/CELL COUNTS; Heme; Lg Platelets; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood,Lg Platelets # Bld Auto,Observation,,,10*9/L,Platelets Large [#/volume] in Blood by Automated count,10*9/L,,,,0,0,,,,,,2.69,,Platelets Large Auto (Bld) [#/Vol]
97994-8,Platelets.large/Platelets,NFr,Pt,Bld,Qn,Automated count.optical,HEM/BC,2.70,ADD,,ACTIVE,,1,,,,,N,Auto; Auto Optical; Automated detection; Blood; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Lg Platelets; Number Fraction; Percent; Platelet; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood,Lg Platelets NFr Bld Auto Optical,Observation,,,%,Platelets Large/Platelets in Blood by Automated count.optical,%,,,,0,0,,,,,,2.70,,Platelets Large/Platelets Auto.optical (Bld)
97995-5,Platelets,NCnc,Pt,Bld,Qn,Automated count.optical,HEM/BC,2.70,ADD,,ACTIVE,,1,,,,,N,#; ABS; absolute; absolutes; Auto; Auto Optical; Automated detection; Blood; Cnt; Count; Count/volume; CT; Elec; Elect; Electr; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood,Platelet # Bld Auto Optical,Observation,,,10*9/L,Platelets [#/volume] in Blood by Automated count.optical,10*3/uL,,,,0,0,,,,,,2.70,,Platelets Auto.optical (Bld) [#/Vol]
