LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,CHNG_TYPE,DefinitionDescription,STATUS,CONSUMER_NAME,CLASSTYPE,FORMULA,EXMPL_ANSWERS,SURVEY_QUEST_TEXT,SURVEY_QUEST_SRC,UNITSREQUIRED,RELATEDNAMES2,SHORTNAME,ORDER_OBS,HL7_FIELD_SUBFIELD_ID,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,STATUS_REASON,STATUS_TEXT,CHANGE_REASON_PUBLIC,COMMON_TEST_RANK,COMMON_ORDER_RANK,HL7_ATTACHMENT_STRUCTURE,EXTERNAL_COPYRIGHT_LINK,PanelType,AskAtOrderEntry,AssociatedObservations,VersionFirstReleased,ValidHL7AttachmentRequest,DisplayName
12921-3,Testosterone^3H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,3h p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 3h p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --3 hours post XXX challenge,ng/mL,,,,0,0,,,,,,1.0j-a,,Testosterone 3 Hr post Unsp challenge [Mass/Vol]
12922-1,Testosterone^1H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.58,MIN,,ACTIVE,,1,,,,,Y,1 hour; 1.0Hr; 1h p chal; 60 min; 60 minutes; 60M; 60min; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 1h p chal SerPl-mCnc,Both,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --1 hour post XXX challenge,ng/mL,,,Changed Order_Obs from 'Observation Only' to 'Both' to fit current order use cases.,0,0,,,,,,1.0j-a,,Testosterone 1 Hr post Unsp challenge [Mass/Vol]
14913-8,Testosterone,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Testo; Testos; Testost,Testost SerPl-sCnc,Both,,,nmol/L,Testosterone [Moles/volume] in Serum or Plasma,nmol/L,,,,10543,0,,,,,,1.0k,,Testosterone [Moles/Vol]
14914-6,Testosterone.free,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; FR; Level; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated,Testost Free SerPl-sCnc,Both,,,pmol/L,Testosterone Free [Moles/volume] in Serum or Plasma,pmol/L,,,,6493,0,,,,,,1.0k,,Testosterone Free [Moles/Vol]
15432-8,Testosterone.free/Testosterone.total,MFr,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; FR; Mass fraction; Non-protein bound; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated; Tot; Totl,Testost Free MFr SerPl,Observation,,,%,Testosterone Free/Testosterone.total in Serum or Plasma,%,,,,705,0,,,,,,1.0k,,Testosterone Free/Testosterone.total [Mass fraction]
16286-7,Testosterone.free/Testosterone.total,NFr,Pt,Ser/Plas,Qn,,CHEM,2.46,DEL,,DEPRECATED,,1,,,,,,Chemistry; FR; Non-protein bound; Number fraction; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated; Tot; Totl,Deprecated Testost Free Fr SerPl,,,,%,Deprecated Testosterone Free/Testosterone.total in Serum or Plasma,%,Duplicate,,Set CHNG_TYP=DEL since the term is deprecated,0,0,,,,,,1.0l,,Testosterone Free/Testosterone.total
1638-6,Testosterone^96H post 5000 U HCG IM,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,96h p 5000 U HCG IM; After; CHEMISTRY.CHALLENGE TESTING; Chorionic gonadotropin stimulation test; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 96h p 5000 U HCG IM SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --96 hours post 5000 U HCG IM,ng/mL,,,,0,0,,,,,,1.0,,Testosterone 96 Hr post 5000 U HCG IM [Mass/Vol]
1639-4,Testosterone^pre 5000 U HCG IM,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,Before; CHEMISTRY.CHALLENGE TESTING; Chorionic gonadotropin stimulation test; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; pre 5000 U CG IM; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost pre 5000 U CG IM SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --pre 5000 U HCG IM,ng/mL,,,,0,0,,,,,,1.0,,Testosterone pre 5000 U HCG IM [Mass/Vol]
17686-7,Testosterone.weakly bound,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.40,MIN,,ACTIVE,,1,,,,,Y,Associated; bnd; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Wkly Bnd,Testost Wkly Bnd SerPl-mCnc,Both,,,pg/mL,Testosterone.weakly bound [Mass/volume] in Serum or Plasma,pg/mL,,,,0,0,,,,,,1.0l,,Testosterone.weakly bound [Mass/Vol]
17687-5,Testosterone/Epitestosterone,MRto,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; Mass concentration ratio; Mass ratio; MCRto; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost/Epitestost SerPl,Both,,,,Testosterone/Epitestosterone [Mass Ratio] in Serum or Plasma,,,,,14737,0,,,,,,1.0l,,Testosterone/Epitestosterone [Mass ratio]
17688-3,Testosterone^1.5H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,1 1/2 hours; 1 1/2 HR; 1.5h p chal; 1.5Hr; 90 min; 90 minutes; 90M; 90min; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 1.5h p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --1.5 hours post XXX challenge,ng/mL,,,,0,0,,,,,,1.0l,,Testosterone 1.5 Hr post Unsp challenge [Mass/Vol]
17689-1,Testosterone^15M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,15M p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 15M p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge,ng/mL,,,,0,0,,,,,,1.0l,,Testosterone 15 Min post Unsp challenge [Mass/Vol]
17690-9,Testosterone^2H post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,120 min; 120 minutes; 120min; 2 hours; 2h p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 2h p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --2 hours post XXX challenge,ng/mL,,,,0,0,,,,,,1.0l,,Testosterone 2 Hr post Unsp challenge [Mass/Vol]
17691-7,Testosterone^30M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,30M p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 30M p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --30 minutes post XXX challenge,ng/mL,,,,0,0,,,,,,1.0l,,Testosterone 30 Min post Unsp challenge [Mass/Vol]
17692-5,Testosterone^45M post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,45M p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 45M p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --45 minutes post XXX challenge,ng/mL,,,,0,0,,,,,,1.0l,,Testosterone 45 Min post Unsp challenge [Mass/Vol]
17693-3,Testosterone^4D post XXX challenge,MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,MIN,,ACTIVE,,1,,,,,Y,4D p chal; After; CHEMISTRY.CHALLENGE TESTING; Level; Mass concentration; p chal; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost 4D p chal SerPl-mCnc,Observation,,,ng/mL,Testosterone [Mass/volume] in Serum or Plasma --4 days post XXX challenge,ng/mL,,,,0,0,,,,,,1.0l,,Testosterone 4 days post Unsp challenge [Mass/Vol]
21555-8,Testosterone^^adjusted for sex hormone binding globulin,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,adj; Androgen binding protein; Bind; Chemistry; Estradiol binding globulin; Gender; GLB; Glob; Glob%; Globul; Globulins; Horm; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SBP; SerP; SerPl; SerPlas; Serum; Serum or plasma; Sex steroid binding globulin; Sex steroid binding protein; SHBG; SHBG adj; SR; SSBG; TeBG; Testo; Testos; Testost; Testosterone binding globulin; Testosterone/estradiol binding globulin,Testost SHBG adj SerPl-mCnc,Observation,,,ng/dL,Testosterone [Mass/volume] adjusted for sex hormone binding globulin in Serum or Plasma,ng/dL,,,,12497,0,,,,,,1.0m,,Testosterone adjusted for sex hormone binding globulin [Mass/Vol]
25987-9,Testosterone.free,SCnc,Pt,Ser/Plas,Qn,RIA,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; FR; Level; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; RADIOIMMUNOASSAY; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated; UniversalLabOrders,Testost Free SerPl RIA-sCnc,Both,,,mmol/L,Testosterone Free [Moles/volume] in Serum or Plasma by Radioimmunoassay (RIA),mmol/L,,,,9817,0,,,,,,2.00,,Testosterone Free RIA [Moles/Vol]
2986-8,Testosterone,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; UniversalLabOrders,Testost SerPl-mCnc,Both,,,ng/dL; ng/mL,Testosterone [Mass/volume] in Serum or Plasma,ng/dL,,,,309,82,,,,,,1.0,,Testosterone [Mass/Vol]
2990-0,Testosterone.free+weakly bound,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Associated; bnd; Chemistry; FR; Level; Mass concentration; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Free; Testosterone free+weakly bound; Testosterone.bioavailable; Testosterone.free+WB; Testosterone.unconjugated; Tumor marker,Testosterone.free+WB SerPl-mCnc,Both,,,ng/dL,Testosterone.free+weakly bound [Mass/volume] in Serum or Plasma,ng/dL,,,,755,0,,,,,,1.0,,Testosterone.free+weakly bound [Mass/Vol]
2991-8,Testosterone.free,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.73,MIN,,ACTIVE,,1,,,,,Y,Chemistry; FR; Level; Mass concentration; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated; UniversalLabOrders,Testost Free SerPl-mCnc,Both,,,pg/mL,Testosterone Free [Mass/volume] in Serum or Plasma,pg/mL,,,,492,0,,,,,,1.0,,Testosterone Free [Mass/Vol]
2993-4,Testosterone,MCnc,Pt,Ser,Qn,,CHEM,2.36,DEL,,DEPRECATED,,1,,,,,,Chemistry; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; Testo; Testos; Testost,Deprecated Testost Ser-mCnc,,,,ng/dL,Deprecated Testosterone [Mass/volume] in Serum or Plasma,ng/dL,Duplicate,,,0,0,,,,,,1.0,,Testosterone (S) [Mass/Vol]
2994-2,Testosterone.free,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.36,DEL,,DEPRECATED,,1,,,,,Y,Chemistry; FR; Level; Mass concentration; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated,Deprecated Testost Free SerPl-mCnc,Both,,,,Deprecated Testosterone Free [Mass/volume] in Serum or Plasma,,Duplicate,,,0,0,,,,,,1.0,,Testosterone Free [Mass/Vol]
30123-4,Testosterone.bound,MCnc,Pt,Ser/Plas,Qn,,CHEM,2.34,MIN,,ACTIVE,,1,,,,,N,Associated; bnd; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Bnd,Testost Bnd SerPl-mCnc,Both,,,ng/dL,Testosterone.bound [Mass/volume] in Serum or Plasma,ng/dL,,,,0,0,,,,,,2.04,,Testosterone.bound [Mass/Vol]
35224-5,Testosterone,MSCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,MIN,,DISCOURAGED,,1,,,,,N,Chemistry; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost,Testost SerPl-msCnc,Both,,,,Testosterone [Mass or Moles/volume] in Serum or Plasma,,,These were created for the sole purpose of facilitating use of LOINC for submissions for medication approval to the FDA and should not be used in routine laboratory reporting.,,0,0,,,,,,2.11,,Testosterone [Mass or moles/Vol]
35225-2,Testosterone.free,MSCnc,Pt,Ser/Plas,Qn,,CHEM,2.42,MIN,,DISCOURAGED,,1,,,,,N,Chemistry; FR; Level; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Free; Testosterone.unconjugated,Testost Free SerPl-msCnc,Both,,,,Testosterone Free [Mass or Moles/volume] in Serum or Plasma,,,These were created for the sole purpose of facilitating use of LOINC for submissions for medication approval to the FDA and should not be used in routine laboratory reporting.,,0,0,,,,,,2.11,,Testosterone Free [Mass or moles/Vol]
40325-3,Testosterone^pre dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,MIN,,ACTIVE,,1,,,,,N,Before; CHEMISTRY.CHALLENGE TESTING; Level; Pl; Plasma; Plsm; Point in time; pre Triple Bolus; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Testo; Testos; Testost; Tri; Trip,Testost pre Triple Bolus SerPl-sCnc,Observation,,,nmol/L,Testosterone [Moles/volume] in Serum or Plasma --pre dose triple bolus,nmol/L,,,,0,0,,,,,,2.15,,Testosterone pre dose triple bolus [Moles/Vol]
40326-1,Testosterone^3H post dose triple bolus,SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,MIN,,ACTIVE,,1,,,,,N,3h p Triple Bolus; After; CHEMISTRY.CHALLENGE TESTING; Level; p dose; Pl; Plasma; Plsm; Point in time; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Testo; Testos; Testost; Tri; Trip,Testost 3h p Triple Bolus SerPl-sCnc,Observation,,,nmol/L,Testosterone [Moles/volume] in Serum or Plasma --3 hours post dose triple bolus,nmol/L,,,,0,0,,,,,,2.15,,Testosterone 3 Hr post dose triple bolus [Moles/Vol]
41018-3,Testosterone.free+weakly bound,SCnc,Pt,Ser/Plas,Qn,,CHEM,2.70,MIN,,ACTIVE,,1,,,,,N,Associated; bnd; Chemistry; FR; Level; Non-protein bound; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Testo; Testos; Testost; Testost Free; Testosterone free+weakly bound; Testosterone.bioavailable; Testosterone.free+WB; Testosterone.unconjugated; Tumor marker,Testosterone.free+WB SerPl-sCnc,Both,,,nmol/L,Testosterone.free+weakly bound [Moles/volume] in Serum or Plasma,nmol/L,,,,0,0,,,,,,2.15,,Testosterone.free+weakly bound [Moles/Vol]
41869-9,Testosterone.bioavailable+Free/Testosterone.total,MFr,Pt,Ser/Plas,Qn,,CHEM,2.70,MIN,,DEPRECATED,,1,,TESTOSTERONE 0.5 pg/mL  TESTOSTERONE F&B 94%,,,N,Chemistry; FR; Mass fraction; Non-protein bound; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Testo; Testos; Testost; Testost Bioavail+Free; Tot; Totl,Deprecated Testost Bioavail+Free MFr Ser,Observation,,,%,Deprecated Testosterone.bioavailable+Free/Testosterone.total in Serum or Plasma,%,Duplicate,,,0,0,,,,,,2.16,,Testosterone.bioavailable+Free/Testosterone.total [Mass fraction]
